shipment_id,Order ID,Ship Date,Ship Mode
SC-2022-10-149146,CA-2022-149146,13-10-2022,Same Day
FC-2022-10-126536,CA-2022-126536,15-10-2022,First Class
SC-2022-10-168655,CA-2022-168655,19-10-2022,Standard Class
FC-2022-10-169362,CA-2022-169362,16-10-2022,First Class
FC-2022-10-169607,CA-2022-169607,16-10-2022,First Class
SC-2022-10-150091,CA-2022-150091,17-10-2022,Standard Class
SC-2022-10-132976,CA-2022-132976,18-10-2022,Standard Class
FC-2022-10-116519,CA-2022-116519,16-10-2022,First Class
FC-2022-10-163160,CA-2022-163160,17-10-2022,First Class
FC-2022-10-103212,CA-2022-103212,15-10-2022,First Class
SC-2022-10-135909,CA-2022-135909,21-10-2022,Standard Class
FC-2022-10-148831,US-2022-148831,16-10-2022,First Class
SC-2022-10-126123,CA-2022-126123,19-10-2022,Standard Class
SC-2022-10-150707,CA-2022-150707,20-10-2022,Standard Class
FC-2022-10-168837,CA-2022-168837,18-10-2022,First Class
SC-2022-10-151183,CA-2022-151183,20-10-2022,Standard Class
FC-2022-10-113670,CA-2022-113670,18-10-2022,First Class
SC-2022-10-154949,CA-2022-154949,20-10-2022,Standard Class
SC-2022-10-142643,CA-2022-142643,21-10-2022,Standard Class
SC-2022-10-164819,CA-2022-164819,20-10-2022,Second Class
SC-2022-10-100237,CA-2022-100237,20-10-2022,Standard Class
SC-2022-10-106033,CA-2022-106033,19-10-2022,Second Class
SC-2022-10-111577,CA-2022-111577,22-10-2022,Standard Class
SC-2022-10-159100,CA-2022-159100,22-10-2022,Standard Class
FC-2022-10-132234,CA-2022-132234,19-10-2022,First Class
SC-2022-10-159282,CA-2022-159282,22-10-2022,Standard Class
SC-2022-10-158386,CA-2022-158386,22-10-2022,Standard Class
SC-2022-10-165603,CA-2022-165603,20-10-2022,Second Class
SC-2022-10-123246,CA-2022-123246,20-10-2022,Second Class
SC-2022-10-114804,CA-2022-114804,20-10-2022,Second Class
SC-2022-10-125199,CA-2022-125199,26-10-2022,Standard Class
SC-2022-10-106432,CA-2022-106432,25-10-2022,Standard Class
SC-2022-10-107727,CA-2022-107727,24-10-2022,Second Class
SC-2022-10-159457,CA-2022-159457,27-10-2022,Standard Class
SC-2022-10-120390,US-2022-120390,27-10-2022,Standard Class
SC-2022-10-117653,CA-2022-117653,24-10-2022,Standard Class
SC-2022-10-125388,CA-2022-125388,24-10-2022,Standard Class
SC-2022-10-131492,CA-2022-131492,25-10-2022,Second Class
SC-2022-10-125990,CA-2022-125990,24-10-2022,Standard Class
SC-2022-10-103065,CA-2022-103065,21-10-2022,Same Day
SC-2022-10-147277,CA-2022-147277,25-10-2022,Standard Class
SC-2022-10-158722,CA-2022-158722,27-10-2022,Standard Class
SC-2022-10-115252,US-2022-115252,26-10-2022,Standard Class
SC-2022-10-104822,CA-2022-104822,21-10-2022,Same Day
SC-2022-10-146416,US-2022-146416,23-10-2022,Second Class
SC-2022-10-158743,CA-2022-158743,28-10-2022,Standard Class
FC-2022-10-167094,CA-2022-167094,23-10-2022,First Class
SC-2022-10-148166,CA-2022-148166,27-10-2022,Standard Class
SC-2022-10-117422,CA-2022-117422,26-10-2022,Standard Class
SC-2022-10-142125,CA-2022-142125,28-10-2022,Standard Class
SC-2022-10-145884,CA-2022-145884,22-10-2022,Same Day
SC-2022-10-100356,CA-2022-100356,26-10-2022,Standard Class
FC-2022-10-154410,CA-2022-154410,25-10-2022,First Class
SC-2022-10-113453,CA-2022-113453,29-10-2022,Standard Class
SC-2022-10-113558,CA-2022-113558,27-10-2022,Standard Class
SC-2022-10-117331,US-2022-117331,29-10-2022,Standard Class
SC-2022-10-130211,CA-2022-130211,23-10-2022,Same Day
FC-2022-10-127180,CA-2022-127180,25-10-2022,First Class
SC-2022-10-111920,US-2022-111920,27-10-2022,Standard Class
SC-2022-10-130141,CA-2022-130141,25-10-2022,Second Class
SC-2022-10-156363,CA-2022-156363,29-10-2022,Standard Class
SC-2022-10-101581,CA-2022-101581,28-10-2022,Standard Class
FC-2022-10-125451,CA-2022-125451,25-10-2022,First Class
SC-2022-10-117079,CA-2022-117079,28-10-2022,Standard Class
SC-2022-10-105389,US-2022-105389,29-10-2022,Second Class
SC-2022-10-139913,CA-2022-139913,30-10-2022,Standard Class
SC-2022-10-106068,CA-2022-106068,29-10-2022,Standard Class
SC-2022-10-144365,CA-2022-144365,31-10-2022,Standard Class
FC-2022-10-141705,CA-2022-141705,27-10-2022,First Class
SC-2022-11-155558,CA-2022-155558,03-11-2022,Standard Class
SC-2022-11-162173,CA-2022-162173,02-11-2022,Standard Class
SC-2022-11-110646,US-2022-110646,01-11-2022,Standard Class
SC-2022-10-115119,CA-2022-115119,31-10-2022,Standard Class
SC-2022-11-102729,CA-2022-102729,01-11-2022,Standard Class
SC-2022-11-110310,CA-2022-110310,03-11-2022,Standard Class
SC-2022-11-134880,CA-2022-134880,02-11-2022,Standard Class
SC-2022-11-127922,CA-2022-127922,04-11-2022,Standard Class
FC-2022-10-151225,CA-2022-151225,30-10-2022,First Class
FC-2022-10-130764,CA-2022-130764,29-10-2022,First Class
SC-2022-10-110373,CA-2022-110373,31-10-2022,Second Class
SC-2022-10-139353,CA-2022-139353,31-10-2022,Second Class
SC-2022-11-111262,CA-2022-111262,02-11-2022,Second Class
SC-2022-11-118367,CA-2022-118367,03-11-2022,Second Class
SC-2022-11-160661,CA-2022-160661,02-11-2022,Standard Class
SC-2022-11-160983,CA-2022-160983,01-11-2022,Second Class
FC-2022-11-155292,CA-2022-155292,02-11-2022,First Class
SC-2022-10-152583,CA-2022-152583,31-10-2022,Same Day
FC-2022-11-142622,CA-2022-142622,03-11-2022,First Class
SC-2022-11-152807,CA-2022-152807,04-11-2022,Standard Class
SC-2022-11-127285,CA-2022-127285,07-11-2022,Standard Class
SC-2022-11-123491,CA-2022-123491,06-11-2022,Standard Class
SC-2022-11-139661,CA-2022-139661,04-11-2022,Standard Class
SC-2022-11-131632,CA-2022-131632,05-11-2022,Standard Class
SC-2022-11-117114,CA-2022-117114,06-11-2022,Standard Class
SC-2022-11-104136,CA-2022-104136,05-11-2022,Second Class
SC-2022-11-123967,CA-2022-123967,04-11-2022,Second Class
SC-2022-11-127782,CA-2022-127782,07-11-2022,Standard Class
SC-2022-11-143567,CA-2022-143567,06-11-2022,Second Class
FC-2022-11-145597,US-2022-145597,06-11-2022,First Class
SC-2022-11-116358,CA-2022-116358,07-11-2022,Standard Class
SC-2022-11-115609,US-2022-115609,08-11-2022,Standard Class
SC-2022-11-164049,CA-2022-164049,07-11-2022,Standard Class
SC-2022-11-169005,CA-2022-169005,07-11-2022,Standard Class
FC-2022-11-167227,CA-2022-167227,06-11-2022,First Class
SC-2022-11-120061,CA-2022-120061,08-11-2022,Second Class
SC-2022-11-141425,CA-2022-141425,07-11-2022,Second Class
SC-2022-11-168179,CA-2022-168179,08-11-2022,Standard Class
SC-2022-11-163790,US-2022-163790,05-11-2022,Second Class
SC-2022-11-168802,US-2022-168802,08-11-2022,Standard Class
SC-2022-11-135419,CA-2022-135419,10-11-2022,Standard Class
SC-2022-11-126046,CA-2022-126046,08-11-2022,Standard Class
SC-2022-11-110989,US-2022-110989,06-11-2022,Second Class
FC-2022-11-105998,US-2022-105998,06-11-2022,First Class
SC-2022-11-130834,CA-2022-130834,07-11-2022,Second Class
SC-2022-11-110429,CA-2022-110429,09-11-2022,Standard Class
SC-2022-11-100622,CA-2022-100622,08-11-2022,Standard Class
SC-2022-11-121615,CA-2022-121615,10-11-2022,Standard Class
SC-2022-11-143329,CA-2022-143329,09-11-2022,Standard Class
SC-2022-11-103009,CA-2022-103009,06-11-2022,Second Class
SC-2022-11-153339,CA-2022-153339,06-11-2022,Second Class
SC-2022-11-148320,CA-2022-148320,09-11-2022,Standard Class
SC-2022-11-101518,US-2022-101518,09-11-2022,Standard Class
SC-2022-11-161130,CA-2022-161130,09-11-2022,Standard Class
SC-2022-11-142636,CA-2022-142636,08-11-2022,Standard Class
SC-2022-11-122672,US-2022-122672,10-11-2022,Standard Class
FC-2022-11-147760,CA-2022-147760,06-11-2022,First Class
SC-2022-11-168116,US-2022-168116,05-11-2022,Same Day
SC-2022-11-159135,CA-2022-159135,09-11-2022,Standard Class
SC-2022-11-105144,CA-2022-105144,12-11-2022,Standard Class
SC-2022-11-156083,US-2022-156083,12-11-2022,Standard Class
SC-2022-11-102610,CA-2022-102610,09-11-2022,Standard Class
SC-2022-11-121160,CA-2022-121160,05-11-2022,Same Day
SC-2022-11-102925,CA-2022-102925,11-11-2022,Second Class
FC-2022-11-118213,CA-2022-118213,08-11-2022,First Class
FC-2022-11-154732,CA-2022-154732,08-11-2022,First Class
SC-2022-11-107272,US-2022-107272,13-11-2022,Standard Class
SC-2022-11-157196,CA-2022-157196,10-11-2022,Standard Class
SC-2022-11-114258,CA-2022-114258,11-11-2022,Second Class
SC-2022-11-116225,CA-2022-116225,10-11-2022,Standard Class
FC-2022-11-111745,US-2022-111745,07-11-2022,First Class
SC-2022-11-144596,CA-2022-144596,11-11-2022,Standard Class
SC-2022-11-167941,CA-2022-167941,10-11-2022,Second Class
SC-2022-11-106691,CA-2022-106691,13-11-2022,Standard Class
SC-2022-11-119319,US-2022-119319,10-11-2022,Second Class
SC-2022-11-154109,CA-2022-154109,12-11-2022,Standard Class
SC-2022-11-153948,US-2022-153948,07-11-2022,Same Day
SC-2022-11-125290,CA-2022-125290,11-11-2022,Second Class
SC-2022-11-100013,CA-2022-100013,12-11-2022,Standard Class
SC-2022-11-107720,CA-2022-107720,14-11-2022,Standard Class
SC-2022-11-107174,CA-2022-107174,14-11-2022,Standard Class
SC-2022-11-150504,CA-2022-150504,13-11-2022,Standard Class
SC-2022-11-154816,CA-2022-154816,11-11-2022,Standard Class
SC-2022-11-109484,US-2022-109484,13-11-2022,Standard Class
SC-2022-11-132346,CA-2022-132346,12-11-2022,Standard Class
SC-2022-11-152737,CA-2022-152737,13-11-2022,Standard Class
SC-2022-11-149888,CA-2022-149888,14-11-2022,Standard Class
SC-2022-11-163188,CA-2022-163188,08-11-2022,Same Day
SC-2022-11-122504,CA-2022-122504,13-11-2022,Second Class
SC-2022-11-113572,CA-2022-113572,12-11-2022,Standard Class
SC-2022-11-113460,CA-2022-113460,10-11-2022,Second Class
SC-2022-11-155621,CA-2022-155621,14-11-2022,Standard Class
SC-2022-11-143658,CA-2022-143658,14-11-2022,Second Class
SC-2022-11-152912,CA-2022-152912,13-11-2022,Second Class
SC-2022-11-141852,US-2022-141852,15-11-2022,Standard Class
FC-2022-11-158246,CA-2022-158246,12-11-2022,First Class
SC-2022-11-159667,CA-2022-159667,14-11-2022,Standard Class
SC-2022-11-159597,CA-2022-159597,15-11-2022,Standard Class
SC-2022-11-161018,CA-2022-161018,12-11-2022,Second Class
SC-2022-11-119494,CA-2022-119494,14-11-2022,Standard Class
SC-2022-11-128447,US-2022-128447,18-11-2022,Standard Class
SC-2022-11-163874,CA-2022-163874,13-11-2022,Second Class
SC-2022-11-137624,CA-2022-137624,18-11-2022,Standard Class
FC-2022-11-155425,US-2022-155425,12-11-2022,First Class
SC-2022-11-141138,CA-2022-141138,17-11-2022,Standard Class
SC-2022-11-142671,CA-2022-142671,15-11-2022,Second Class
SC-2022-11-104640,CA-2022-104640,17-11-2022,Standard Class
SC-2022-11-162096,CA-2022-162096,11-11-2022,Same Day
SC-2022-11-161739,CA-2022-161739,16-11-2022,Second Class
SC-2022-11-167976,CA-2022-167976,15-11-2022,Second Class
SC-2022-11-158561,CA-2022-158561,17-11-2022,Second Class
SC-2022-11-143455,CA-2022-143455,19-11-2022,Standard Class
FC-2022-11-115448,CA-2022-115448,15-11-2022,First Class
SC-2022-11-110842,CA-2022-110842,17-11-2022,Standard Class
FC-2022-11-150959,CA-2022-150959,14-11-2022,First Class
SC-2022-11-154137,CA-2022-154137,18-11-2022,Standard Class
FC-2022-11-116491,US-2022-116491,14-11-2022,First Class
SC-2022-11-120327,CA-2022-120327,17-11-2022,Standard Class
SC-2022-11-157483,CA-2022-157483,19-11-2022,Standard Class
SC-2022-11-143217,CA-2022-143217,18-11-2022,Standard Class
SC-2022-11-148985,CA-2022-148985,16-11-2022,Second Class
SC-2022-11-164168,CA-2022-164168,19-11-2022,Standard Class
SC-2022-11-166835,CA-2022-166835,15-11-2022,Second Class
SC-2022-11-134915,CA-2022-134915,13-11-2022,Same Day
SC-2022-11-122644,CA-2022-122644,18-11-2022,Standard Class
SC-2022-11-116659,US-2022-116659,13-11-2022,Same Day
SC-2022-11-164364,CA-2022-164364,17-11-2022,Standard Class
FC-2022-11-136707,US-2022-136707,16-11-2022,First Class
SC-2022-11-149944,CA-2022-149944,17-11-2022,Second Class
SC-2022-11-154088,CA-2022-154088,18-11-2022,Standard Class
SC-2022-11-134978,CA-2022-134978,16-11-2022,Second Class
SC-2022-11-125808,US-2022-125808,16-11-2022,Second Class
SC-2022-11-130386,CA-2022-130386,19-11-2022,Standard Class
SC-2022-11-160514,CA-2022-160514,17-11-2022,Standard Class
SC-2022-11-132220,US-2022-132220,17-11-2022,Standard Class
FC-2022-11-165344,US-2022-165344,16-11-2022,First Class
SC-2022-11-153633,US-2022-153633,19-11-2022,Second Class
SC-2022-11-113873,CA-2022-113873,20-11-2022,Standard Class
SC-2022-11-140312,US-2022-140312,20-11-2022,Standard Class
FC-2022-11-159156,CA-2022-159156,17-11-2022,First Class
SC-2022-11-122490,CA-2022-122490,19-11-2022,Standard Class
SC-2022-11-165204,CA-2022-165204,17-11-2022,Second Class
SC-2022-11-124926,US-2022-124926,19-11-2022,Second Class
SC-2022-11-123624,CA-2022-123624,18-11-2022,Second Class
SC-2022-11-112844,CA-2022-112844,17-11-2022,Second Class
SC-2022-11-160416,CA-2022-160416,19-11-2022,Second Class
SC-2022-11-133620,CA-2022-133620,19-11-2022,Standard Class
FC-2022-11-119662,US-2022-119662,17-11-2022,First Class
SC-2022-11-102904,US-2022-102904,21-11-2022,Standard Class
SC-2022-11-137323,CA-2022-137323,19-11-2022,Second Class
SC-2022-11-136679,US-2022-136679,19-11-2022,Standard Class
FC-2022-11-118157,US-2022-118157,18-11-2022,First Class
SC-2022-11-152142,CA-2022-152142,20-11-2022,Standard Class
SC-2022-11-106943,CA-2022-106943,20-11-2022,Standard Class
SC-2022-11-142489,CA-2022-142489,17-11-2022,Second Class
SC-2022-11-138611,CA-2022-138611,18-11-2022,Second Class
SC-2022-11-124261,CA-2022-124261,20-11-2022,Standard Class
SC-2022-11-108112,CA-2022-108112,21-11-2022,Standard Class
SC-2022-11-137022,CA-2022-137022,23-11-2022,Standard Class
SC-2022-11-121678,CA-2022-121678,21-11-2022,Second Class
FC-2022-11-107888,US-2022-107888,20-11-2022,First Class
SC-2022-11-157896,US-2022-157896,17-11-2022,Same Day
SC-2022-11-160633,CA-2022-160633,22-11-2022,Standard Class
SC-2022-11-114657,US-2022-114657,22-11-2022,Standard Class
SC-2022-11-100601,CA-2022-100601,21-11-2022,Standard Class
SC-2022-11-122945,CA-2022-122945,23-11-2022,Standard Class
SC-2022-11-118598,US-2022-118598,17-11-2022,Same Day
SC-2022-11-108091,CA-2022-108091,22-11-2022,Standard Class
SC-2022-11-157448,CA-2022-157448,21-11-2022,Standard Class
SC-2022-11-136308,CA-2022-136308,17-11-2022,Same Day
SC-2022-11-118122,CA-2022-118122,25-11-2022,Standard Class
SC-2022-11-158120,CA-2022-158120,22-11-2022,Standard Class
SC-2022-11-116505,US-2022-116505,22-11-2022,Second Class
SC-2022-11-100902,CA-2022-100902,22-11-2022,Standard Class
FC-2022-11-138163,CA-2022-138163,21-11-2022,First Class
SC-2022-11-163629,CA-2022-163629,22-11-2022,Standard Class
SC-2022-11-165687,CA-2022-165687,24-11-2022,Standard Class
SC-2022-11-141719,CA-2022-141719,22-11-2022,Second Class
SC-2022-11-166709,CA-2022-166709,23-11-2022,Standard Class
SC-2022-11-128265,CA-2022-128265,23-11-2022,Second Class
SC-2022-11-155866,US-2022-155866,22-11-2022,Standard Class
SC-2022-11-124674,CA-2022-124674,24-11-2022,Standard Class
SC-2022-11-160122,CA-2022-160122,24-11-2022,Standard Class
SC-2022-11-104864,CA-2022-104864,24-11-2022,Second Class
FC-2022-11-132444,US-2022-132444,22-11-2022,First Class
SC-2022-11-158946,US-2022-158946,24-11-2022,Standard Class
SC-2022-11-107825,CA-2022-107825,19-11-2022,Same Day
SC-2022-11-143434,CA-2022-143434,25-11-2022,Standard Class
SC-2022-11-104913,CA-2022-104913,23-11-2022,Standard Class
SC-2022-11-167871,CA-2022-167871,24-11-2022,Standard Class
SC-2022-11-168858,CA-2022-168858,24-11-2022,Standard Class
SC-2022-11-143021,CA-2022-143021,20-11-2022,Same Day
FC-2022-11-112529,CA-2022-112529,22-11-2022,First Class
SC-2022-11-152380,US-2022-152380,24-11-2022,Standard Class
SC-2022-11-158876,CA-2022-158876,22-11-2022,Second Class
FC-2022-11-162929,CA-2022-162929,23-11-2022,First Class
SC-2022-11-126242,CA-2022-126242,25-11-2022,Standard Class
FC-2022-11-131254,CA-2022-131254,22-11-2022,First Class
SC-2022-11-110926,CA-2022-110926,24-11-2022,Standard Class
SC-2022-11-146458,CA-2022-146458,23-11-2022,Second Class
FC-2022-11-121468,CA-2022-121468,21-11-2022,First Class
SC-2022-11-101042,CA-2022-101042,24-11-2022,Standard Class
SC-2022-11-137491,US-2022-137491,26-11-2022,Standard Class
SC-2022-11-139969,US-2022-139969,27-11-2022,Standard Class
SC-2022-11-108014,US-2022-108014,26-11-2022,Standard Class
FC-2022-11-111556,CA-2022-111556,23-11-2022,First Class
SC-2022-11-118731,CA-2022-118731,23-11-2022,Second Class
SC-2022-11-120404,CA-2022-120404,25-11-2022,Second Class
SC-2022-11-110996,US-2022-110996,26-11-2022,Standard Class
SC-2022-11-103499,CA-2022-103499,25-11-2022,Standard Class
SC-2022-11-146724,CA-2022-146724,28-11-2022,Standard Class
SC-2022-11-161193,US-2022-161193,27-11-2022,Standard Class
FC-2022-11-121818,CA-2022-121818,22-11-2022,First Class
SC-2022-11-154123,CA-2022-154123,26-11-2022,Standard Class
SC-2022-11-110443,CA-2022-110443,26-11-2022,Standard Class
SC-2022-11-103380,CA-2022-103380,26-11-2022,Standard Class
SC-2022-11-157420,CA-2022-157420,22-11-2022,Same Day
SC-2022-11-142888,CA-2022-142888,26-11-2022,Standard Class
SC-2022-11-105130,CA-2022-105130,26-11-2022,Standard Class
SC-2022-11-107874,CA-2022-107874,26-11-2022,Standard Class
FC-2022-11-100811,CA-2022-100811,25-11-2022,First Class
SC-2022-11-144036,CA-2022-144036,27-11-2022,Standard Class
SC-2022-11-166919,CA-2022-166919,28-11-2022,Standard Class
SC-2022-11-149160,CA-2022-149160,27-11-2022,Second Class
FC-2022-11-156622,CA-2022-156622,27-11-2022,First Class
FC-2022-11-167017,CA-2022-167017,26-11-2022,First Class
SC-2022-11-119004,CA-2022-119004,29-11-2022,Standard Class
FC-2022-11-103156,CA-2022-103156,25-11-2022,First Class
SC-2022-11-119746,CA-2022-119746,28-11-2022,Standard Class
SC-2022-11-148992,CA-2022-148992,28-11-2022,Standard Class
SC-2022-11-107832,CA-2022-107832,27-11-2022,Second Class
SC-2022-12-168641,CA-2022-168641,02-12-2022,Standard Class
SC-2022-11-101945,CA-2022-101945,29-11-2022,Standard Class
SC-2022-11-131366,CA-2022-131366,30-11-2022,Standard Class
SC-2022-12-128118,US-2022-128118,02-12-2022,Standard Class
SC-2022-11-169894,CA-2022-169894,30-11-2022,Second Class
SC-2022-12-103765,CA-2022-103765,01-12-2022,Standard Class
SC-2022-11-137505,CA-2022-137505,25-11-2022,Same Day
SC-2022-12-146535,CA-2022-146535,01-12-2022,Standard Class
SC-2022-11-166436,CA-2022-166436,29-11-2022,Standard Class
SC-2022-11-128300,CA-2022-128300,27-11-2022,Second Class
SC-2022-11-105543,CA-2022-105543,25-11-2022,Same Day
SC-2022-11-162250,CA-2022-162250,25-11-2022,Same Day
SC-2022-11-153654,CA-2022-153654,27-11-2022,Second Class
SC-2022-12-164028,CA-2022-164028,01-12-2022,Standard Class
FC-2022-11-123701,CA-2022-123701,28-11-2022,First Class
SC-2022-11-155159,CA-2022-155159,30-11-2022,Second Class
SC-2022-12-150266,CA-2022-150266,01-12-2022,Standard Class
SC-2022-12-101665,CA-2022-101665,02-12-2022,Standard Class
SC-2022-11-161459,CA-2022-161459,30-11-2022,Second Class
SC-2022-12-124765,CA-2022-124765,01-12-2022,Standard Class
SC-2022-11-129000,CA-2022-129000,28-11-2022,Second Class
SC-2022-12-109610,US-2022-109610,01-12-2022,Second Class
SC-2022-11-133312,US-2022-133312,30-11-2022,Standard Class
SC-2022-12-155957,CA-2022-155957,01-12-2022,Standard Class
SC-2022-12-141439,CA-2022-141439,02-12-2022,Standard Class
FC-2022-11-135307,CA-2022-135307,28-11-2022,First Class
SC-2022-12-155607,CA-2022-155607,01-12-2022,Standard Class
SC-2022-11-100097,CA-2022-100097,30-11-2022,Second Class
SC-2022-12-122700,CA-2022-122700,01-12-2022,Standard Class
FC-2022-11-130526,CA-2022-130526,30-11-2022,First Class
SC-2022-12-165029,CA-2022-165029,01-12-2022,Standard Class
SC-2022-12-159506,CA-2022-159506,03-12-2022,Standard Class
SC-2022-12-101245,CA-2022-101245,04-12-2022,Standard Class
SC-2022-12-107125,CA-2022-107125,03-12-2022,Standard Class
SC-2022-12-103352,CA-2022-103352,01-12-2022,Second Class
SC-2022-12-132185,CA-2022-132185,03-12-2022,Standard Class
FC-2022-11-102519,CA-2022-102519,30-11-2022,First Class
SC-2022-12-133207,CA-2022-133207,04-12-2022,Standard Class
SC-2022-12-117702,CA-2022-117702,05-12-2022,Standard Class
SC-2022-12-110576,US-2022-110576,03-12-2022,Standard Class
FC-2022-12-121538,CA-2022-121538,02-12-2022,First Class
SC-2022-12-123372,CA-2022-123372,03-12-2022,Standard Class
SC-2022-12-131303,CA-2022-131303,03-12-2022,Standard Class
SC-2022-12-108035,CA-2022-108035,04-12-2022,Standard Class
SC-2022-06-121559,CA-2022-121559,04-06-2022,Second Class
FC-2022-06-106831,CA-2022-106831,04-06-2022,First Class
SC-2022-06-146493,CA-2022-146493,06-06-2022,Standard Class
